530	CHEMBL608005
531	CHEMBL291471
532	CHEMBL472460
533	CHEMBL472460
534	CHEMBL472460
535	CHEMBL472460
536	CHEMBL1088236
537	CHEMBL1088236
538	CHEMBL471976
539	CHEMBL1088665
540	CHEMBL209366
541	CHEMBL209366
542	CHEMBL92906
543	CHEMBL592541
544	CHEMBL16687
545	CHEMBL603815
546	CHEMBL603815
547	CHEMBL603815
548	CHEMBL603815
549	CHEMBL286947
550	CHEMBL1095172
551	CHEMBL1095172
552	CHEMBL374149
553	CHEMBL374149
554	CHEMBL374149
555	CHEMBL373941
556	CHEMBL373941
557	CHEMBL373941
558	CHEMBL1079801
559	CHEMBL49925
560	CHEMBL222784
561	CHEMBL222784
562	CHEMBL222784
563	CHEMBL50051
564	CHEMBL457102
565	CHEMBL462501
566	CHEMBL449596
567	CHEMBL259319
568	CHEMBL144360
569	CHEMBL506101
570	CHEMBL1170519
571	CHEMBL256125
572	CHEMBL460799
573	CHEMBL461650
574	CHEMBL476310
575	CHEMBL476311
576	CHEMBL521438
577	CHEMBL113967
578	CHEMBL113967
579	CHEMBL483261
580	CHEMBL483261
581	CHEMBL272637
582	CHEMBL272637
583	CHEMBL181981
584	CHEMBL611607
585	CHEMBL611607
586	CHEMBL611607
587	CHEMBL611607
588	CHEMBL480570
589	CHEMBL480570
590	CHEMBL522268
591	CHEMBL195503
592	CHEMBL180211
593	CHEMBL180211
594	CHEMBL426952
595	CHEMBL426952
596	CHEMBL177229
597	CHEMBL177229
598	CHEMBL177229
599	CHEMBL177229
600	CHEMBL469876
601	CHEMBL575386
602	CHEMBL575386
603	CHEMBL257757
604	CHEMBL572601
605	CHEMBL512812
606	CHEMBL442670
607	CHEMBL442670
608	CHEMBL468256
609	CHEMBL281811
610	CHEMBL209230
611	CHEMBL209230
612	CHEMBL296389
613	CHEMBL222868
614	CHEMBL222868
615	CHEMBL222868
616	CHEMBL183674
617	CHEMBL183674
618	CHEMBL183674
619	CHEMBL183674
620	CHEMBL369070
621	CHEMBL369070
622	CHEMBL369070
623	CHEMBL369070
624	CHEMBL185967
625	CHEMBL185967
626	CHEMBL185967
627	CHEMBL185967
628	CHEMBL185967
629	CHEMBL185967
630	CHEMBL173941
631	CHEMBL173941
632	CHEMBL173941
633	CHEMBL173941
634	CHEMBL173941
635	CHEMBL173941
636	CHEMBL174628
637	CHEMBL174628
638	CHEMBL174628
639	CHEMBL174628
640	CHEMBL595132
641	CHEMBL190
642	CHEMBL359463
643	CHEMBL359463
644	CHEMBL359463
645	CHEMBL359463
646	CHEMBL255860
647	CHEMBL610680
648	CHEMBL610680
649	CHEMBL283939
650	CHEMBL591999
651	CHEMBL573589
652	CHEMBL573589
653	CHEMBL300624
654	CHEMBL1082005
655	CHEMBL178435
656	CHEMBL178435
657	CHEMBL178435
658	CHEMBL178435
659	CHEMBL513320
660	CHEMBL113142
661	CHEMBL113142
662	CHEMBL113142
663	CHEMBL278906
664	CHEMBL409711
665	CHEMBL271202
666	CHEMBL607376
667	CHEMBL16929
668	CHEMBL1088253
669	CHEMBL481132
670	CHEMBL519282
671	CHEMBL482283
672	CHEMBL520036
673	CHEMBL486162
674	CHEMBL486162
675	CHEMBL176144
676	CHEMBL471974
677	CHEMBL196320
678	CHEMBL196320
679	CHEMBL270654
680	CHEMBL373560
681	CHEMBL373560
682	CHEMBL373560
683	CHEMBL222430
684	CHEMBL222430
685	CHEMBL222430
686	CHEMBL222430
687	CHEMBL222430
688	CHEMBL222430
689	CHEMBL130830
690	CHEMBL506250
691	CHEMBL510959
692	CHEMBL510959
693	CHEMBL510959
694	CHEMBL510959
695	CHEMBL517886
696	CHEMBL572600
697	CHEMBL175824
698	CHEMBL175824
699	CHEMBL610443
700	CHEMBL610443
701	CHEMBL610443
702	CHEMBL610443
703	CHEMBL360446
704	CHEMBL456068
705	CHEMBL423739
706	CHEMBL604026
707	CHEMBL604026
708	CHEMBL483242
709	CHEMBL483242
710	CHEMBL483242
711	CHEMBL483242
712	CHEMBL16509
713	CHEMBL321218
714	CHEMBL1222145
715	CHEMBL270314
716	CHEMBL270314
717	CHEMBL179644
718	CHEMBL264431
719	CHEMBL1095999
720	CHEMBL162666
721	CHEMBL610435
722	CHEMBL610435
723	CHEMBL118164
724	CHEMBL1087701
725	CHEMBL330982
726	CHEMBL330982
727	CHEMBL122806
728	CHEMBL303198
729	CHEMBL195543
730	CHEMBL604837
731	CHEMBL604837
732	CHEMBL272679
733	CHEMBL406921
734	CHEMBL406921
735	CHEMBL605667
736	CHEMBL605667
737	CHEMBL605668
738	CHEMBL605668
739	CHEMBL514939
740	CHEMBL514939
741	CHEMBL327708
742	CHEMBL1087819
743	CHEMBL1087819
744	CHEMBL610651
745	CHEMBL610651
746	CHEMBL361826
747	CHEMBL511405
748	CHEMBL273094
749	CHEMBL505787
750	CHEMBL475445
751	CHEMBL603174
752	CHEMBL603174
753	CHEMBL603174
754	CHEMBL603174
755	CHEMBL168892
756	CHEMBL168892
757	CHEMBL22202
758	CHEMBL603781
759	CHEMBL603781
760	CHEMBL323621
761	CHEMBL369338
762	CHEMBL168334
763	CHEMBL168334
764	CHEMBL259607
765	CHEMBL113542
766	CHEMBL113542
767	CHEMBL508786
768	CHEMBL275636
769	CHEMBL275636
770	CHEMBL246675
771	CHEMBL246675
772	CHEMBL487371
773	CHEMBL487371
774	CHEMBL246467
775	CHEMBL246467
776	CHEMBL256332
777	CHEMBL362253
778	CHEMBL513681
779	CHEMBL256546
780	CHEMBL256546
781	CHEMBL372475
782	CHEMBL297685
783	CHEMBL374881
784	CHEMBL374881
785	CHEMBL374881
786	CHEMBL8865
787	CHEMBL564473
788	CHEMBL360619
789	CHEMBL360619
790	CHEMBL360619
791	CHEMBL136689
792	CHEMBL558291
793	CHEMBL466021
794	CHEMBL446616
795	CHEMBL144979
796	CHEMBL176229
797	CHEMBL176229
798	CHEMBL176229
799	CHEMBL410678
800	CHEMBL486140
801	CHEMBL521029
802	CHEMBL393410
803	CHEMBL393410
804	CHEMBL576583
805	CHEMBL321505
806	CHEMBL573588
807	CHEMBL315150
808	CHEMBL1086977
809	CHEMBL1086846
810	CHEMBL1086847
811	CHEMBL131457
812	CHEMBL576185
813	CHEMBL609816
814	CHEMBL609816
815	CHEMBL178589
816	CHEMBL177330
817	CHEMBL195364
818	CHEMBL106265
819	CHEMBL375128
820	CHEMBL375128
821	CHEMBL375128
822	CHEMBL1222306
823	CHEMBL608663
824	CHEMBL608663
825	CHEMBL594363
826	CHEMBL594363
827	CHEMBL603791
828	CHEMBL603791
829	CHEMBL603791
830	CHEMBL603791
831	CHEMBL259736
832	CHEMBL603581
833	CHEMBL603581
834	CHEMBL603581
835	CHEMBL603581
836	CHEMBL259416
837	CHEMBL112773
838	CHEMBL165760
839	CHEMBL165760
840	CHEMBL255911
841	CHEMBL610362
842	CHEMBL610362
843	CHEMBL604649
844	CHEMBL604649
